,datetime,id,verification,phone,lat,lon,picked up,address,total_litter,SMOKING,FOOD,COFFEE,ALCOHOL,SOFTDRINKS,SANITARY,COASTAL,BRANDS,OTHER
0,2021-04-20 13:04:09,255889,2,iPhone 6,52.647277777778,5.0583222222222,Yes,"7, Johannes Poststraat, Hoorn, North Holland, Netherlands, 1624CA, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,2021-04-20 13:04:38,278571,2,iPhone 6,52.647133333333,5.0578611111111,Yes,"3, Johannes Poststraat, Hoorn, North Holland, Netherlands, 1624CA, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,2021-04-20 13:07:42,163776,2,iPhone 6,52.646327777778,5.0516972222222,Yes,"Albert Heijn, 19, Van Dedemstraat, Hoorn, North Holland, Netherlands, 1624NN, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2021-04-20 13:25:49,143692,2,iPhone 6,52.646238888889,5.0515833333333,Yes,"Albert Heijn, 19, Van Dedemstraat, Hoorn, North Holland, Netherlands, 1624NN, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,2021-04-20 13:27:40,163026,2,iPhone 6,52.646313888889,5.0525166666667,Yes,"Van Dedemstraat, Hoorn, North Holland, Netherlands, 1624NN, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,2021-04-20 13:27:42,163027,2,iPhone 6,52.646391666667,5.0526638888889,Yes,"Van Dedemstraat, Hoorn, North Holland, Netherlands, 1624NN, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,2021-04-20 13:28:15,163028,2,iPhone 6,52.646616666667,5.0526083333333,Yes,"Maelsonstraat, Hoorn, North Holland, Netherlands, 1624NP, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,2021-04-20 13:29:21,254197,2,iPhone 6,52.646472222222,5.0532027777778,Yes,"Van Dedemstraat, Hoorn, North Holland, Netherlands, 1624NN, Netherlands",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,2021-04-20 13:29:23,163777,2,iPhone 6,52.646472222222,5.0532027777778,Yes,"Van Dedemstraat, Hoorn, North Holland, Netherlands, 1624NN, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,2021-04-20 13:30:29,257585,2,iPhone 6,52.646466666667,5.0547916666667,Yes,"P+R, Van Dedemstraat, Hoorn, North Holland, Netherlands, 1621HX, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,2021-04-20 13:30:38,252677,2,iPhone 6,52.646544444444,5.0548333333333,No,"P+R, Van Dedemstraat, Hoorn, North Holland, Netherlands, 1621HX, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,2021-04-20 13:31:17,255415,2,iPhone 6,52.646494444444,5.0548388888889,Yes,"P+R, Van Dedemstraat, Hoorn, North Holland, Netherlands, 1621HX, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,2021-04-20 13:32:47,259015,2,iPhone 6,52.648094444444,5.0567638888889,Yes,"89, Koepoortsweg, Hoorn, North Holland, Netherlands, 1624AC, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2021-04-20 13:33:43,143855,2,iPhone 6,52.648380555556,5.0566416666667,Yes,"97, Koepoortsweg, Hoorn, North Holland, Netherlands, 1624AC, The Netherlands",2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14,2021-04-20 13:33:47,163778,2,iPhone 6,52.648258333333,5.0566583333333,Yes,"95, Koepoortsweg, Hoorn, North Holland, Netherlands, 1624AC, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,2021-04-20 13:35:11,257242,2,iPhone 6,52.64915,5.05625,Yes,"119, Koepoortsweg, Hoorn, North Holland, Netherlands, 1624AD, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16,2021-04-20 13:35:15,163029,2,iPhone 6,52.64915,5.05625,Yes,"119, Koepoortsweg, Hoorn, North Holland, Netherlands, 1624AD, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,2021-04-20 13:36:27,143693,2,iPhone 6,52.649688888889,5.0568972222222,Yes,"1, Vredehofstraat, Hoorn, North Holland, Netherlands, 1624XG, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18,2021-04-20 13:36:31,163030,2,iPhone 6,52.649688888889,5.0568972222222,Yes,"1, Vredehofstraat, Hoorn, North Holland, Netherlands, 1624XG, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,2021-04-20 13:38:39,254746,2,iPhone 6,52.650230555556,5.0577444444444,Yes,"Vredehoftunnel, Hoorn, North Holland, Netherlands, 1624XB, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,2021-04-20 13:38:42,257000,2,iPhone 6,52.650269444444,5.0577194444444,Yes,"Vredehoftunnel, Hoorn, North Holland, Netherlands, 1624XB, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,2021-04-20 13:38:44,225816,2,iPhone 6,52.650227777778,5.0576555555556,Yes,"Vredehoftunnel, Hoorn, North Holland, Netherlands, 1624XB, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22,2021-04-20 13:39:59,143694,2,iPhone 6,52.650458333333,5.0598527777778,Yes,"9, Vredehofstraat, Hoorn, North Holland, Netherlands, 1624XG, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
23,2021-04-20 13:40:38,172933,2,iPhone 6,52.650261111111,5.0599416666667,Yes,"Deen, 26, Vredehofstraat, Hoorn, North Holland, Netherlands, 1624XH, The Netherlands",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,2021-04-20 13:41:26,256641,2,iPhone 6,52.650355555556,5.0602444444444,Yes,"26, Vredehofstraat, Hoorn, North Holland, Netherlands, 1624XH, Netherlands",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2021-04-20 13:41:29,163779,2,iPhone 6,52.650336111111,5.0602472222222,Yes,"Deen, 26, Vredehofstraat, Hoorn, North Holland, Netherlands, 1624XH, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,2021-04-20 13:42:16,259016,2,iPhone 6,52.650561111111,5.0605944444444,Yes,"26, Vredehofstraat, Hoorn, North Holland, Netherlands, 1624XH, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
