,datetime,id,verification,phone,lat,lon,picked up,address,total_litter,SMOKING,FOOD,COFFEE,ALCOHOL,SOFTDRINKS,SANITARY,COASTAL,BRANDS,OTHER
0,2021-04-12 09:18:50,139830,2,iPhone 6,52.650366666667,5.0685194444444,No,"6, Wabenstraat, Hoorn, North Holland, Netherlands, 1624GM, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,2021-04-12 09:20:48,254762,2,iPhone 6,52.650047222222,5.0669416666667,Yes,"de Zaagtand, Liornestraat, Hoorn, North Holland, Netherlands, 1624HM, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,2021-04-12 09:21:43,227147,2,iPhone 6,52.649616666667,5.0673444444444,Yes,"Liornestraat, Hoorn, North Holland, Netherlands, 1624GD, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,2021-04-12 09:22:26,143834,2,iPhone 6,52.649491666667,5.0664388888889,Yes,"71, Johannes Poststraat, Hoorn, North Holland, Netherlands, 1624CB, The Netherlands",2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,2021-04-12 09:22:28,163676,2,iPhone 6,52.649491666667,5.0664388888889,Yes,"71, Johannes Poststraat, Hoorn, North Holland, Netherlands, 1624CB, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,2021-04-12 09:23:40,139831,2,iPhone 6,52.649025,5.0651305555556,No,"24, Clement Maertenszstraat, Hoorn, North Holland, Netherlands, 1624CS, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,2021-04-12 09:23:41,257812,2,iPhone 6,52.649016666667,5.0648722222222,Yes,"50A, Johannes Poststraat, Hoorn, North Holland, Netherlands, 1624CD, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2021-04-12 09:24:22,226794,2,iPhone 6,52.649197222222,5.0645805555556,Yes,"46, Johannes Poststraat, Hoorn, North Holland, Netherlands, 1624CD, Netherlands",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8,2021-04-12 09:25:20,178072,2,iPhone 6,52.648494444444,5.0631027777778,Yes,"34, Johannes Poststraat, Hoorn, North Holland, Netherlands, 1624CD, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,2021-04-12 09:26:12,176611,2,iPhone 6,52.648361111111,5.0627916666667,Yes,"900, Johannes Poststraat, Hoorn, North Holland, Netherlands, 1624CJ, The Netherlands",2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10,2021-04-12 10:06:51,139832,2,iPhone 6,52.652155555556,5.0639444444444,No,"128, Sint Jozefstraat, Hoorn, North Holland, Netherlands, 1624VV, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,2021-04-12 10:06:53,139833,2,iPhone 6,52.652155555556,5.0639444444444,No,"128, Sint Jozefstraat, Hoorn, North Holland, Netherlands, 1624VV, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,2021-04-12 10:06:55,259668,2,iPhone 6,52.652155555556,5.0639444444444,Yes,"128, Sint Jozefstraat, Hoorn, North Holland, Netherlands, 1624VV, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,2021-04-12 10:07:52,225754,2,iPhone 6,52.652216666667,5.063825,Yes,"128, Sint Jozefstraat, Hoorn, North Holland, Netherlands, 1624VV, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,2021-04-12 10:08:19,178573,2,iPhone 6,52.6525,5.0636,Yes,"Provincialeweg, Hoorn, North Holland, Netherlands, 1624VV, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
