,datetime,id,verification,phone,lat,lon,picked up,address,total_litter,SMOKING,FOOD,COFFEE,ALCOHOL,SOFTDRINKS,SANITARY,COASTAL,BRANDS,OTHER
0,2021-09-13 09:53:22,221743,2,iPhone 6,52.649161111111,5.0857166666667,Yes,"99, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2021-09-13 09:53:24,258532,2,iPhone 6,52.649161111111,5.0857166666667,Yes,"99, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-09-13 09:53:26,221744,2,iPhone 6,52.649161111111,5.0855944444444,Yes,"98, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2021-09-13 09:54:10,221746,2,iPhone 6,52.649052777778,5.0854166666667,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,2021-09-13 09:54:13,254661,2,iPhone 6,52.648986111111,5.0852638888889,Yes,"87, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,2021-09-13 09:54:43,221747,2,iPhone 6,52.648975,5.0852722222222,Yes,"87, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,2021-09-13 09:54:46,221749,2,iPhone 6,52.649047222222,5.0852083333333,Yes,"87, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,2021-09-13 09:56:35,255580,2,iPhone 6,52.649247222222,5.0854138888889,Yes,"98, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,2021-09-13 09:56:36,255582,2,iPhone 6,52.649025,5.0854777777778,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,2021-09-13 09:56:37,254325,2,iPhone 6,52.649025,5.0854777777778,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,2021-09-13 09:56:39,255581,2,iPhone 6,52.649025,5.0854777777778,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,2021-09-13 09:56:40,255583,2,iPhone 6,52.649025,5.0854777777778,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,2021-09-13 09:56:41,255584,2,iPhone 6,52.649025,5.0854777777778,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13,2021-09-13 09:56:44,255586,2,iPhone 6,52.649038888889,5.0854111111111,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14,2021-09-13 09:56:45,255585,2,iPhone 6,52.649038888889,5.0854111111111,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,2021-09-13 09:56:48,255587,2,iPhone 6,52.649038888889,5.0854111111111,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,2021-09-13 09:56:50,255588,2,iPhone 6,52.649044444444,5.0853944444444,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17,2021-09-13 09:56:52,255589,2,iPhone 6,52.649044444444,5.0853944444444,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,2021-09-13 09:56:55,255590,2,iPhone 6,52.649055555556,5.0853888888889,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,2021-09-13 10:00:53,255591,2,iPhone 6,52.649205555556,5.0855361111111,Yes,"98, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,2021-09-13 10:00:55,255592,2,iPhone 6,52.649055555556,5.0854555555556,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,2021-09-13 10:00:57,255593,2,iPhone 6,52.649055555556,5.0854555555556,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,2021-09-13 10:00:58,255594,2,iPhone 6,52.649055555556,5.0854555555556,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,2021-09-13 10:01:00,255596,2,iPhone 6,52.649055555556,5.0854555555556,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,2021-09-13 10:01:01,255595,2,iPhone 6,52.649055555556,5.0854555555556,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,2021-09-13 10:01:02,255597,2,iPhone 6,52.649055555556,5.0854555555556,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,2021-09-13 10:01:06,255598,2,iPhone 6,52.649008333333,5.0854444444444,Yes,"88, Pergola, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
