,datetime,id,verification,phone,lat,lon,picked up,address,total_litter,SMOKING,FOOD,COFFEE,ALCOHOL,SOFTDRINKS,SANITARY,COASTAL,BRANDS,OTHER
0,2021-04-15 11:32:51,179214,2,iPhone 6,52.650763888889,5.0856916666667,Yes,"39, Groef, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628HL, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2021-04-15 11:33:26,179215,2,iPhone 6,52.651055555556,5.0861777777778,Yes,"Aagje Dekenplein, Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,2021-04-15 11:33:28,179216,2,iPhone 6,52.651061111111,5.0861333333333,Yes,"Aagje Dekenplein, Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2021-04-15 11:34:24,256244,2,iPhone 6,52.651152777778,5.0862166666667,Yes,"Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, Netherlands",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,2021-04-15 11:35:00,257034,2,iPhone 6,52.651097222222,5.0860944444444,Yes,"Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,2021-04-15 11:36:10,163702,2,iPhone 6,52.651122222222,5.0865083333333,Yes,"5, Geulweg, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LA, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,2021-04-15 11:36:14,163703,2,iPhone 6,52.651122222222,5.0865083333333,Yes,"5, Geulweg, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LA, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,2021-04-15 11:37:00,163704,2,iPhone 6,52.651061111111,5.0866333333333,Yes,"5, Geulweg, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LA, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,2021-04-15 11:38:20,163705,2,iPhone 6,52.651436111111,5.0868944444444,Yes,"Aagje Dekenplein, Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,2021-04-15 11:38:23,163706,2,iPhone 6,52.651436111111,5.0868944444444,Yes,"Aagje Dekenplein, Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,2021-04-15 11:40:04,178574,2,iPhone 6,52.651552777778,5.0868055555556,Yes,"Aagje Dekenplein, Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,2021-04-15 11:40:50,179217,2,iPhone 6,52.651488888889,5.0868527777778,Yes,"Aagje Dekenplein, Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,2021-04-15 11:41:51,163707,2,iPhone 6,52.651613888889,5.0866722222222,Yes,"Aagje Dekenplein, Winkelcentrum De Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LA, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,2021-04-15 11:59:59,163708,2,iPhone 6,52.651208333333,5.0861611111111,Yes,"Aagje Dekenplein, Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,2021-04-15 12:00:43,163709,2,iPhone 6,52.651219444444,5.0858166666667,Yes,"Aagje Dekenplein, Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,2021-04-15 12:01:28,257810,2,iPhone 6,52.651141666667,5.0859805555556,Yes,"Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2021-04-15 12:01:30,257809,2,iPhone 6,52.651141666667,5.0859805555556,Yes,"Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2021-04-15 12:02:07,179401,2,iPhone 6,52.651127777778,5.0866027777778,Yes,"5, Geulweg, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LA, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,2021-04-15 12:03:39,163710,2,iPhone 6,52.651177777778,5.0858888888889,Yes,"Aagje Dekenplein, Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LS, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
