,datetime,id,verification,phone,lat,lon,picked up,address,total_litter,SMOKING,FOOD,COFFEE,ALCOHOL,SOFTDRINKS,SANITARY,COASTAL,BRANDS,OTHER
0,2021-07-04 09:27:23,221768,2,iPhone 6,52.652911111111,5.0853722222222,Yes,"Betje Wolffplein, Winkelcentrum De Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NA, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2021-07-04 09:27:24,221769,2,iPhone 6,52.652911111111,5.0853722222222,Yes,"Betje Wolffplein, Winkelcentrum De Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NA, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,2021-07-04 09:27:25,221770,2,iPhone 6,52.652911111111,5.0853722222222,Yes,"Betje Wolffplein, Winkelcentrum De Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NA, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2021-07-04 09:29:07,225505,2,iPhone 6,52.652222222222,5.0868305555556,Yes,"Rijnweg, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628PD, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,2021-07-04 09:29:09,278535,2,iPhone 6,52.652691666667,5.0850194444444,Yes,"Zeeman, 104,105, Betje Wolffplein, Winkelcentrum De Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NG, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,2021-07-04 09:29:10,225506,2,iPhone 6,52.65265,5.0849388888889,Yes,"104, Betje Wolffplein, Winkelcentrum De Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NG, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,2021-07-04 09:47:59,227586,2,iPhone 6,52.652063888889,5.0848305555556,Yes,"6, Mina Krusemanstraat, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NL, Netherlands",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7,2021-07-04 09:48:25,258601,2,iPhone 6,52.651558333333,5.0846472222222,Yes,"Mina Krusemanstraat, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NS, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2021-07-04 09:49:11,225128,2,iPhone 6,52.651622222222,5.0842694444444,Yes,"19, Aletta Jacobsstraat, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NS, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,2021-07-04 09:49:38,221394,2,iPhone 6,52.651780555556,5.0839305555556,Yes,"86, Aletta Jacobsstraat, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,2021-07-04 09:49:39,221395,2,iPhone 6,52.651736111111,5.0840111111111,Yes,"58, Aletta Jacobsstraat, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NR, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,2021-07-04 09:50:27,258602,2,iPhone 6,52.651794444444,5.0833055555556,Yes,"65, Stijl, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628HD, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2021-07-04 09:52:16,228124,2,iPhone 6,52.651608333333,5.0837,Yes,"6, Marquettegracht, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NN, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,2021-07-04 10:22:31,225507,2,iPhone 6,52.65125,5.0835833333333,Yes,"59, Stijl, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628HD, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,2021-07-04 10:31:02,225132,2,iPhone 6,52.651833333333,5.0857694444444,Yes,"Marmaris, Aagje Dekenplein, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NH, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15,2021-07-04 10:32:55,221792,2,iPhone 6,52.651577777778,5.0869777777778,Yes,"Rijnweg, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NK, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,2021-07-04 10:32:57,221793,2,iPhone 6,52.651683333333,5.0860888888889,Yes,"113, Aagje Dekenplein, Winkelcentrum De Kersenboogerd, Hoorn, North Holland, Netherlands, 1628NZ, Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
