,datetime,id,verification,phone,lat,lon,picked up,address,total_litter,SMOKING,FOOD,COFFEE,ALCOHOL,SOFTDRINKS,SANITARY,COASTAL,BRANDS,OTHER
0,2021-02-05 13:38:15,227157,2,iPhone 6,52.650288888889,5.0881444444444,Yes,"141, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LH, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,2021-02-05 13:38:59,227030,2,iPhone 6,52.650258333333,5.087925,Yes,"141, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LH, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2,2021-02-05 13:40:23,130995,2,iPhone 6,52.65025,5.0865305555556,Yes,"35, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LB, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,2021-02-05 13:40:25,130996,2,iPhone 6,52.650138888889,5.0867055555556,Yes,"33, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LB, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,2021-02-05 13:40:26,130997,2,iPhone 6,52.650152777778,5.0866055555556,Yes,"35, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LB, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,2021-02-05 13:41:11,177270,2,iPhone 6,52.650252777778,5.0878388888889,Yes,"169, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LJ, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,2021-02-05 13:42:18,178155,2,iPhone 6,52.649688888889,5.0864194444444,Yes,"43, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LB, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,2021-02-05 13:42:20,178156,2,iPhone 6,52.649619444444,5.0863555555556,Yes,"57, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LC, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,2021-02-05 13:42:21,177271,2,iPhone 6,52.649611111111,5.0863611111111,Yes,"57, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LC, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,2021-02-05 13:42:23,176755,2,iPhone 6,52.649611111111,5.0863611111111,Yes,"57, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LC, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,2021-02-05 13:42:25,177272,2,iPhone 6,52.649611111111,5.0863611111111,Yes,"57, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LC, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,2021-02-05 13:42:27,176756,2,iPhone 6,52.649611111111,5.0863611111111,Yes,"57, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LC, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,2021-02-05 13:43:20,259319,2,iPhone 6,52.649594444444,5.0863694444444,Yes,"57, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LC, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2021-02-05 13:43:22,177273,2,iPhone 6,52.649594444444,5.0863694444444,Yes,"57, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LC, The Netherlands",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,2021-02-05 13:44:02,257574,2,iPhone 6,52.649558333333,5.0861222222222,Yes,"60, Patio, Kersenboogerd, Hoorn, North Holland, Netherlands, 1628LC, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
