,datetime,id,verification,phone,lat,lon,picked up,address,total_litter,SMOKING,FOOD,COFFEE,ALCOHOL,SOFTDRINKS,SANITARY,COASTAL,BRANDS,OTHER
0,2021-04-13 14:34:53,259471,2,iPhone 6,52.644938888889,5.0509416666667,Yes,"Keern, Hoorn, North Holland, Netherlands, 1622NA, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-04-13 14:34:55,256901,2,iPhone 6,52.644938888889,5.0509416666667,Yes,"Keern, Hoorn, North Holland, Netherlands, 1622NA, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,2021-04-13 14:34:58,173247,2,iPhone 6,52.644986111111,5.0510222222222,Yes,"Keern, Hoorn, North Holland, Netherlands, 1622NA, The Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,2021-04-13 14:47:38,179644,2,iPhone 6,52.644680555556,5.0528527777778,Yes,"Stationsweg, Hoorn, North Holland, Netherlands, 1621HZ, The Netherlands",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,2021-04-13 14:48:44,143737,2,iPhone 6,52.644897222222,5.0525777777778,Yes,"Busstation Hoorn NS, Stationsweg, Hoorn, North Holland, Netherlands, 1621HZ, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,2021-04-13 14:50:20,226463,2,iPhone 6,52.644547222222,5.0574861111111,Yes,"Busstalling Connexxion, Spoorsingel, Hoorn, North Holland, Netherlands, 1624AA, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,2021-04-13 14:51:10,176400,2,iPhone 6,52.644313888889,5.0579861111111,Yes,"1, Spoorsingel, Hoorn, North Holland, Netherlands, 1621HN, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7,2021-04-13 14:51:11,176613,2,iPhone 6,52.644313888889,5.0579861111111,Yes,"1, Spoorsingel, Hoorn, North Holland, Netherlands, 1621HN, The Netherlands",2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8,2021-04-13 14:52:38,254467,2,iPhone 6,52.644297222222,5.0581555555556,Yes,"1, Spoorsingel, Hoorn, North Holland, Netherlands, 1621HN, Netherlands",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,2021-04-13 14:53:25,259043,2,iPhone 6,52.644302777778,5.0583416666667,Yes,"1, Spoorsingel, Hoorn, North Holland, Netherlands, 1621HN, Netherlands",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2021-04-13 14:53:30,139840,2,iPhone 6,52.644302777778,5.0583416666667,No,"1, Spoorsingel, Hoorn, North Holland, Netherlands, 1621HN, The Netherlands",2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
